Date,AB Global High Yield AA HKD Inc,CSOP Select US Dollar Bd A HKD Acc,E Fund (HK) HKD Mny Mkt B HKD Acc,Harvest China A Research Select A HKD,AB SICAV I Low Volatility Eq A HKD Acc,CUAM China-Hong Kong Strategy A,E Fund (HK) Select Asia HY Bd A HKD Inc,Harvest China Equity A HKD Acc,Allianz Global Artfcl Intlgc AT HKD,ChinaAMC Select Fixed Inc Allc A HKD Acc,E Fund (HK) China Equity Div A HKD Inc,Harvest China Income A HKD Inc,Allianz Income and Growth AM HKD,Da Cheng China Balanced A (HKD),Franklin Biotechnology Discv A(acc)HKD,Janus Henderson Balanced A2 HKD,Allianz US Short Dur Hi Inc Bd AM HKD,Da Cheng Overseas China Concept A HKD,Franklin Technology A Acc HKD,Templeton Em Mkts Dyn Inc A MDis HKD,Bosera Orient Sun Rise Grt CNH Bd A HKD,E Fund (HK) Grtr Chn Leaders A HKD Acc,Franklin US Government A(acc)HKD
3/1/16,0.0060658578856152,-0.0009990009990009652,0.0,0.022479971302164392,0.02083333333333326,0.009615384615384581,0.0,0.01700905677048814,0.0,0.0,0.0067219359175441085,0.0,0.0012004801920768582,0.010175763182238562,0.0368455074337426,0.013066871637202215,0.0,0.0,0.030619865571321903,0.0,0.0,0.0,-0.0008771929824561431
3/2/16,0.0053832902670112315,0.0009999999999998899,0.0,0.051105133902467514,-0.002950577821490108,0.030158730158730274,0.0,0.03377497827975673,0.0,0.0,0.008680169152014194,0.0,0.011990407673860837,0.0219780219780219,0.01620947630922709,0.0007587253414262918,0.0,0.0,0.0028985507246375164,0.0,0.0,0.0,0.0
3/3/16,0.0032126793745985704,0.0009990009990010762,0.0,0.0509568313306632,0.0004932182490753334,-0.0030816640986133237,0.0,-0.002206114087614175,0.0,0.0,0.00022065313327446212,0.0,0.0035545023696683664,0.0017921146953405742,-0.00797546012269934,0.0,0.0,0.0,0.0028901734104047616,0.0,0.0,0.0,0.0
3/4/16,0.00597779675491017,-0.0009980039920159944,0.0,-0.004446326487401953,0.0017254128666501778,0.010819165378670892,0.0,0.014002947989050218,0.0,0.0,0.008603573792190566,0.0,0.0023612750885477762,0.01610017889087656,-0.0018552875695733162,0.0007581501137225999,0.0,0.0,0.002161383285302465,0.0,0.0,0.0,-0.0008779631255486642
3/5/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/6/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/7/16,0.0026528013582343135,0.0009990009990010762,0.0,0.007868991918332569,-0.004675196850393637,0.003058103975535076,0.0,0.00851417298307533,0.0,0.0,-0.0022965879265091083,0.0,0.002355712603062443,-0.0017605633802816323,0.021685254027261402,-0.002272727272727204,0.0,0.0,-0.0028756290438534116,0.0,0.0,0.0,-0.0008787346221442727
3/8/16,-0.00042332521959986824,0.0009980039920158834,0.0,0.005908419497784312,-0.0033374536464773064,-0.007621951219512146,0.0,-0.007309791001750221,0.0,0.0,-0.007453688479666876,0.0,0.001175088131609936,0.0017636684303350414,-0.036992116434202416,-0.005315110098709219,0.0,0.0,-0.015861571737562974,0.0,0.0,0.0,0.0008795074758136678
3/9/16,-0.0001058761249338458,0.0,0.0,-0.018250471994965434,0.006077142502790567,-0.004608294930875445,0.0,-0.008400746733042919,0.0,0.0,0.0004417448923248468,0.0,-0.0035211267605632646,-0.0035211267605632646,-0.011335012594458571,0.0007633587786259888,0.0,0.0,0.00952380952380949,0.0,0.0,0.0,-0.002636203866432485
3/10/16,0.0031766200762388674,0.0,0.0,-0.02083333333333326,-0.0014792899408284654,0.0030864197530864335,0.0,0.0005229578495973275,0.0,0.0,-0.00022077491996919107,0.0,0.002355712603062443,-0.010600706713780994,-0.012101910828025475,-0.0007627765064835978,0.0,0.0,-0.0014513788098693414,0.0,0.0,0.0,0.0
3/11/16,0.008127506860882594,0.0009970089730806375,0.0,0.003818876159301654,0.016296296296296253,0.010769230769230864,0.0,0.012648965084675057,0.0,0.0,0.00474770895439991,0.0,0.00235017626321965,0.0035714285714285587,0.026434558349452075,0.00992366412213741,0.0,0.0,0.02034883720930236,0.0,0.0,0.0,-0.0008810572687224516
3/12/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/13/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/14/16,0.0017799183331588253,0.0009960159362552012,0.0,0.027391304347825995,-0.000789601554907704,0.019786910197869156,0.0,0.015381439042015055,0.0,0.0,-0.0037362637362637896,0.0,0.004689331770222793,0.008007117437722311,0.006281407035175768,0.0,0.0,0.0,-0.0014245014245013454,0.0,0.0,0.0,0.0008818342151675207
3/15/16,-0.003030936454849531,0.0,0.0,-0.0037029200169276244,-0.0017020241930582047,-0.007462686567164201,0.0,-0.009760065067100365,0.0,0.0,-0.016435031987646065,0.0,-0.010501750291715295,0.0,-0.04057428214731584,-0.003023431594860182,0.0,0.0,-0.003566333808844413,0.0,0.0,0.0,-0.0008810572687224516
3/16/16,0.0005241639584860902,0.0009950248756218638,0.0,-0.006265264946373583,0.007793947512634736,-0.010526315789473717,0.0,-0.006673511293634582,0.0,0.0,0.010317371313221857,0.0,0.001179245283018826,0.001765225066195919,-0.010409889394925043,0.0037907505686125553,0.0,0.0,0.010021474588403745,0.0,0.0,0.0,0.0017636684303350414
3/17/16,0.007020117351215438,0.001988071570576455,0.0,0.029814062833938948,0.006223188931182344,0.013677811550151908,0.0,0.01974160206718345,0.0,0.0,0.011877011877011734,0.0,0.0035335689045936647,0.011453744493392204,-0.01051939513477973,0.003776435045317106,0.0,0.0,0.0028348688873141015,0.0,0.0,0.0,0.0
3/18/16,0.004682135053584391,0.0009920634920634885,0.0,0.02397011518107295,-0.0019815059445177363,0.014992503748125774,0.0,0.011352118386377397,0.0,0.0,0.005484861781483108,0.0,0.0046948356807512415,0.0060975609756097615,0.02126245847176067,0.004514672686230181,0.0,0.0,0.007067137809187329,0.0,0.0,0.0,0.0008802816901407606
3/19/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/20/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/21/16,0.0012427506213754658,-0.0009910802775024985,0.0,0.02280097284150795,-0.0007821430720172939,0.005908419497784312,0.0,0.005311685708558889,0.0,0.0,-0.0026183722452541858,0.0,0.001168224299065379,0.010389610389610393,0.022121014964216146,0.0007490636704119424,0.0,0.0,0.00210526315789461,0.0,0.0,0.0,-0.0017590149516270026
3/22/16,-0.0008274720728176366,0.0,0.0,-0.007926285544436862,0.0013246628131020621,-0.002936857562408135,0.0,-0.0029907287409032257,0.0,0.0,0.0014220083132792105,0.0,0.002333722287047868,-0.01285347043701801,0.02291534054742206,0.0,0.0,0.0,0.0021008403361344463,0.0,0.0,0.0,-0.0008810572687224516
3/23/16,-0.0005175983436852549,0.0009920634920634885,0.0,0.004094676920004092,-0.0011425135297654654,-0.004418262150220897,0.0,-0.00019998000199994426,0.0,0.0,-0.010813762971053964,0.0,-0.002328288707799664,0.0,-0.03858120721841951,-0.0037425149700598404,0.0,0.0,-0.01048218029350112,0.0,0.0,0.0,0.0008818342151675207
3/24/16,-0.0035214914552046395,0.0009910802775023875,0.0,-0.016411378555798772,-0.0027692492926374435,-0.00591715976331364,0.0,-0.013701370137013558,0.0,0.0,0.00033127208480565606,0.0,-0.004667444574095736,-0.00954861111111105,0.005177993527508029,-0.0015026296018032514,0.0,-0.0010000000000000009,0.0021186440677964935,0.0,0.0,0.0,0.0
3/25/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/26/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/27/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/28/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00965872504829357,-0.0007524454477050302,0.0,0.0,-0.0014094432699083281,0.0,0.0,0.0,-0.0008810572687224516
3/29/16,0.00394969337906681,0.001980198019801982,0.0,-0.01789867529578315,0.013522487171747644,-0.0014880952380952328,0.0,0.0001013993104845845,0.0,0.0,-0.0006623247599073512,0.0,-0.0023446658851112856,-0.007011393514461006,0.021456436931079237,0.006777108433734913,0.0,0.0,0.016937191249117856,0.0,0.0,0.0,0.0017636684303350414
3/30/16,-0.0013458950201885589,0.000988142292490224,0.0,0.03181630971993399,0.004526773482637525,0.011922503725782407,0.0,0.02129169623846705,0.0,0.0,0.007400861592842256,0.0,0.009400705052879044,0.0203000882612534,-0.005092297899427112,0.0029917726252806087,0.0,0.002002002002001957,0.007633587786259444,0.0,0.0,0.0,0.0
3/31/16,-0.0044578063445986915,0.001974333662388972,0.0,0.008182816086218958,-0.00462496294100212,0.00589101620029453,0.0,0.003077534001787008,0.0,0.0,-0.0010964912280703176,0.0,0.0,0.0034602076124565784,0.031349968010236706,0.0,0.0,0.0,0.0006887052341597588,0.0,0.0,0.0,0.0017605633802817433
4/1/16,0.0004165364990107445,0.0009852216748769127,0.0,-0.0077204790656241196,-0.0008935485792578302,0.0,0.0,-0.011975455265241575,0.0,0.0,-0.0008781558726673744,0.0,-0.002328288707799664,0.0,0.025434243176178706,0.005219985085756829,0.0,-0.0019980019980019303,0.006882312456985673,0.0,0.0,0.0,0.0008787346221441616
4/2/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/3/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/4/16,0.0007286353700428627,0.0,0.0,0.0,0.0008347245409014992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005834305717619559,0.0,0.01330913490623109,-0.0014836795252225476,0.0,0.0,-0.004784688995215336,0.0,0.0,0.0,0.0
4/5/16,-0.0010401497815685223,0.0019685039370078705,0.0,0.020648379052369048,-0.009174311926605672,-0.01171303074670571,0.0,-0.011319242712611421,0.0,0.0,-0.002746649088112507,0.0,-0.004640371229698292,0.005172413793103514,-0.0017910447761194659,-0.006686478454680622,0.0,-0.002002002002001957,-0.013736263736263798,0.0,0.0,0.0,0.0
4/6/16,0.0015618492294875441,-0.0009823182711198308,0.0,9.773260359668967e-05,0.010221260221260353,0.002962962962962834,0.0,-0.0010131712259372483,0.0,0.0,0.012779552715655118,0.0,-0.002331002331002252,-0.002572898799313883,0.05861244019138767,0.006731488406881203,0.0,0.0010030090270811698,0.013231197771587766,0.0,0.0,0.0,-0.0008779631255486642
4/7/16,-0.00020792182139506288,0.000983284169124854,0.0,0.008501905599531012,-0.009106058802523465,0.004431314623338345,0.0,0.003549695740365122,0.0,0.0,0.0028282388774065748,0.0,0.005841121495326895,-0.007738607050731039,-0.01581920903954792,-0.006686478454680622,0.0,0.0,-0.0158075601374571,0.0,0.0,0.0,0.0008787346221441616
4/8/16,0.001247790371217583,0.0009823182711197198,0.0,-0.006492248062015538,0.005285602738903217,0.0014705882352941124,0.0,-0.0012127337038908559,0.0,0.0,0.0018440177893481735,0.0,-0.0023228803716608404,-0.005199306759098632,-0.010332950631458226,-0.0014958863126401933,0.0,0.0030060120240480437,0.0020949720670391248,0.0,0.0,0.0,0.0
4/9/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/11/16,0.0011423823865406302,0.0,0.0,0.02204232907441739,-0.004660333393081251,0.004405286343612369,0.0,0.010219568956794545,0.0,0.0,0.0020571676050238352,0.0,0.002328288707799775,0.00783972125435528,-0.019721577726218076,-0.0022471910112359383,0.0,0.0,-0.0055749128919860835,0.0,0.0,0.0,-0.0008779631255486642
4/12/16,0.0024896265560165887,-0.0009813542688910104,0.0,-0.003817158125775433,0.008403865778258135,0.00877192982456143,0.0,0.00390625,0.0,0.0,0.0007563479200431988,0.0,-0.0034843205574912606,0.0008643042350906516,0.010059171597633254,0.006006006006006093,0.0,0.003996003996004083,0.0007007708479327412,0.0,0.0,0.0,-0.0008787346221442727
4/13/16,0.005691225165562974,0.0019646365422396617,0.0,0.014943960149439661,0.006071789987499132,0.017391304347825987,0.0,0.031327945724832995,0.0,0.0,0.009501187648456089,0.0,0.006993006993007089,0.0043177892918826455,0.020503807850029476,0.00746268656716409,0.0,0.008955223880596996,0.0217086834733895,0.0,0.0,0.0,0.0
4/14/16,0.0024693898549235094,0.0009803921568629637,0.0,0.007078810759792331,-0.00041417667593623975,0.002849002849002913,0.0,0.008609848118409591,0.0,0.0,-0.0009625668449197988,0.0,0.004629629629629539,0.0008598452278589797,0.0028702640642936927,0.0007407407407407085,0.0,0.006903353057199135,-0.0034270047978067764,0.0,0.0,0.0,0.0
4/15/16,0.0006158267474083434,0.0009794319294809117,0.0,0.0009372071227740086,0.0007695039659050273,-0.0042613636363636465,0.0,-0.002685593708037559,0.0,0.0,0.002141098383470652,0.0,-0.00691244239631339,0.0008591065292096189,-0.0005724098454492621,0.0007401924500369805,0.0,-0.006856023506366382,-0.0020632737276478075,0.0,0.0,0.0,0.0
4/16/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/17/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/18/16,0.0,0.0,0.0,-0.01479400749063664,0.006447033772993382,-0.004279600570613273,0.0,-0.008270821311790688,0.0,0.0,0.0016023929067408016,0.0,0.0,-0.009442060085837034,0.012600229095074411,0.002958579881656931,0.0,-0.0009861932938856066,0.005513439007581056,0.0,0.0,0.0,0.0008795074758136678
4/19/16,0.0046158580367217095,0.0,0.0,0.0038965976050180373,0.008110014104372398,0.007163323782234832,0.0,0.00872769588828537,0.0,0.0,0.005652730375426573,0.0,0.0046403712296985145,0.0034662045060658286,-0.017533936651583648,0.001474926253687281,0.0,0.004935834155972207,-0.006854009595613442,0.0,0.0,0.0,0.0
4/20/16,0.004084133142740587,-0.0009784735812132794,0.0,-0.028874372810754445,-0.002623294858342007,-0.005689900426742556,0.0,-0.012401461257450452,0.0,0.0,-0.0030756177749496905,0.0,0.0034642032332563577,-0.00949913644214162,-0.0005757052389178119,-0.0007363770250368162,0.0,-0.005893909626719096,0.006211180124223503,0.0,0.0,0.0,-0.0008787346221442727
4/21/16,0.0011185682326622093,-0.0009794319294810228,0.0,-0.012575550789627576,-0.008767315448009794,0.005722460658083017,0.0,0.012265161101917554,0.0,0.0,-0.0013829787234042046,0.0,0.0011507479861909697,-0.006102877070619073,0.024193548387096975,-0.0014738393515106862,0.0,0.0039525691699606735,-0.00137174211248281,0.0,0.0,0.0,0.0
4/22/16,-0.001015744032503929,-0.0009803921568627416,0.0,0.0032579721591470268,-0.003832773158794822,-0.004267425320056972,0.0,-0.011635734205212023,0.0,0.0,-0.0007457121551082135,0.0,0.0,0.0017543859649122862,0.0056242969628794715,-0.002952029520295274,0.0,0.0009842519685039353,-0.005494505494505475,0.0,0.0,0.0,-0.0008795074758135568
4/23/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/24/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/25/16,-0.0006100660904929667,-0.0009813542688910104,0.0,-0.0050186971068687525,0.0023677045104770755,-0.0071428571428571175,0.0,-0.012064604008561908,0.0,0.0,-0.007995735607675858,0.0,-0.0022988505747125743,-0.004378283712784703,-0.00615212527964204,-0.0022205773501109416,0.0,-0.005899705014749346,-0.002071823204420009,0.0,0.0,0.0,0.0
4/26/16,0.0005086987486011552,-0.0009823182711198308,0.0,0.01206606666007315,0.0002362111727884919,0.0,0.0,0.0001969667126255903,0.0,0.0,-0.00010746910263292886,0.0,0.0011520737327188613,0.004397537379067895,-0.01631963984243101,0.0014836795252224366,0.0,-0.0009891196834816984,0.0034602076124568004,0.0,0.0,0.0,-0.0008802816901408717
4/27/16,0.008033353670937382,0.001966568338249708,0.0,-0.0023453532688361145,-0.0012398157987956182,0.0,0.0,-0.0017723513194171092,0.0,0.0,-0.002472055030094622,0.0,0.0,-0.0017513134851138146,-0.012585812356979309,0.0,0.0,-0.003960396039603853,0.002068965517241228,0.0,0.0,0.0,0.0008810572687223406
4/28/16,-0.0014122868959951518,0.001962708537782243,0.0,0.0006856695072974262,-0.005260980079210165,0.0,0.0,0.0006904714933912981,0.0,0.0,-0.0009697230901842824,0.0,0.0023014959723821615,0.002631578947368318,-0.0034762456546930665,-0.004444444444444473,0.0,-0.0029821073558649047,-0.012388162422574012,0.0,0.0,0.0,0.0008802816901407606
4/29/16,-0.006263258915041869,0.0,0.0,0.0011746280344557825,-0.007012122652721664,-0.007194244604316502,0.0,-0.010842779694430815,0.0,0.0,-0.0022648835202759843,0.0,-0.006888633754305484,0.0,-0.027325581395348797,-0.0037202380952380265,0.0,-0.006979062811565129,-0.0055749128919860835,0.0,0.0,0.0,0.0
4/30/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/2/16,-0.0008132560740062855,0.0,0.0,0.0,0.009694793536804358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023121387283236983,0.0,0.013150029886431547,0.004480955937266495,0.0,0.0,0.00700770847932719,0.0,0.0,0.0,0.0017590149516271136
5/3/16,-0.003967850239088411,0.0009794319294809117,0.0,0.02493156042236988,-0.005630630630630518,-0.007246376811594346,0.0,-0.013851519681116087,0.0,0.0,-0.00853961733866615,0.0,0.0,0.01137357830271224,-0.018289085545722616,-0.0037174721189590088,0.0,-0.016064257028112428,-0.012526096033402934,0.0,0.0,0.0,0.0017559262510973284
5/4/16,-0.003268641470888789,-0.0009784735812132794,0.0,-0.0067728703615376196,-0.0019669786016570656,-0.0014598540145984717,0.0,-0.004749393694421955,0.0,0.0,0.0011993022241605367,0.0,-0.0034762456546930665,-0.004325259515570945,-0.031850961538461564,-0.004477611940298498,0.0,-0.003061224489796066,-0.006342494714587699,0.0,0.0,0.0,-0.0008764241893075564
5/5/16,0.0,0.0009794319294809117,0.0,0.002497118709181567,0.0,-0.0014619883040934978,0.0,-0.007513453142450999,0.0,0.0,-0.008602853098116037,0.0,0.0,0.0,-0.0031036623215394687,0.0,0.0,0.0,-0.0021276595744680327,0.0,0.0,0.0,0.0008771929824560321
5/6/16,-0.003381840541094472,0.0,0.0,-0.032477486108449916,-0.0010750119445771533,-0.008784773060029338,0.0,-0.011048593350383662,0.0,0.0,-0.012851493848857642,0.0,-0.005813953488371992,-0.0156385751520417,-0.00996264009962633,0.0007496251874061777,0.0,-0.011258955987717423,0.004975124378109541,0.0,0.0,0.0,0.0
5/7/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/8/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/9/16,0.0011311053984575103,0.0009784735812132794,0.0,-0.027131399148430435,0.004543823986607798,-0.001477104874446078,0.0,-0.004861901313747752,0.0,0.0,-0.046845443418270905,0.0,0.002339181286549641,-0.012356575463371655,0.028301886792452935,0.002996254681647992,0.0,-0.0020703933747411307,0.0014144271570013522,0.0,0.0,0.0,0.0
5/10/16,0.002156943303204484,0.0,0.0,-0.00529262086513993,0.007142006903939846,0.002958579881656931,0.0,-0.00010395010395014559,0.0,0.0,0.019145458790567282,0.0,0.002333722287047868,0.0,0.006727828746177389,0.005974607916355401,0.0,0.005186721991701226,0.013418079096045199,0.0,0.0,0.0,0.0
5/11/16,0.0022547914317927464,-0.0009775171065493637,0.0,0.005832395375012789,-0.007032265689634776,-0.001474926253687392,0.0,-0.00010396091069753144,0.0,0.0,-0.023138602520045737,0.0,0.0011641443538998875,0.009830205540661385,-0.029769137302551707,-0.006681514476614692,0.0,-0.005159958720330149,-0.004181184668989535,0.0,0.0,0.0,0.0
5/12/16,0.000613559668677599,0.0,0.0,0.004272634791454788,0.0007736713682080509,-0.004431314623338123,0.0,-0.005094614264920083,0.0,0.0,-0.014774859287054465,0.0,0.0,-0.0008849557522124796,-0.018159048215403928,-0.0007473841554560545,0.0,-0.005186721991701337,-0.0069979006298109825,0.0,0.0,0.0,0.0
5/13/16,-0.0010219724067449532,0.001956947162426559,0.0,-0.006179092382495921,-0.006838725023786907,-0.007418397626112738,0.0,-0.012226982965827138,0.0,0.0,0.0028564627469651604,0.0,-0.0023255813953487747,-0.001771479185119551,0.010204081632652962,-0.0037397157816004833,0.0,-0.008342022940563076,-0.0035236081747709314,0.0,0.0,0.0,0.0008764241893075564
5/14/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/15/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/16/16,0.0,0.0,0.0,0.011823463459382344,0.0,0.004484304932735439,0.0,0.005078290308929478,0.0,0.0,0.018395442677426876,0.0,0.0,0.003549245785270605,0.03787878787878807,0.006006006006006093,0.0,0.011566771819137678,0.012022630834511938,0.0,0.0,0.0,-0.0008756567425568518
5/17/16,0.001534526854219953,-0.0009765625,0.0,-0.004432356200261944,-0.0019759295850546588,0.008928571428571397,0.0,0.013578947368421135,0.0,0.0,-0.0030299498892903953,0.0,-0.00815850815850816,-0.0035366931918656697,-0.009732360097323589,-0.007462686567164201,0.0,0.008316008316008316,-0.00908455625436766,0.0,0.0,0.0,-0.0008764241893075564
5/18/16,-0.0028600612870275377,0.0,0.0,-0.018010725488212143,0.00029997600191977725,-0.005899705014749235,0.0,-0.010593000311558964,0.0,0.0,-0.005143191116306234,0.0,-0.003525264394829586,-0.004436557231588201,0.01167076167076142,-0.0022556390977443996,0.0,-0.008247422680412342,0.007052186177715081,0.0,0.0,0.0,-0.0008771929824561431
5/19/16,-0.0029707027248515594,-0.0009775171065493637,0.0,-0.0021638330757340896,-0.006237629700713732,-0.007418397626112738,0.0,-0.009341870473391412,0.0,0.0,-0.01304194571730699,0.0,-0.001179245283018826,-0.0017825311942960553,-0.010928961748633892,-0.0037678975131875125,0.0,-0.008316008316008316,-0.004201680672268782,0.0,0.0,0.0,0.0017559262510973284
5/20/16,0.0025685811157916127,0.0009784735812132794,0.0,0.00960346964064418,0.006216428269660179,0.001494768310911887,0.0,0.006463233735960916,0.0,0.0,0.0017857142857142794,0.0,0.0023612750885477762,0.00267857142857153,0.022713321055862545,0.004538577912253983,0.0,0.007337526205450695,0.014767932489451407,0.0,0.0,0.0,0.0
5/21/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/22/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/23/16,0.0007173601147776321,0.0009775171065493637,0.0,0.010841771504551456,-0.0014995201535508151,0.0014925373134329067,0.0,0.002316033266659634,0.0,0.0,-0.0004753416518122888,0.0,0.002355712603062443,0.0017809439002671734,0.009003601440576103,-0.0022590361445782303,0.0,-0.002081165452653466,0.001386001386001423,0.0,0.0,0.0,0.0
5/24/16,0.0024577572964670225,0.0,0.0,-0.010826672063138698,0.009431128731903549,0.0,0.0,-0.0029408675559288167,0.0,0.0,0.005825704434668788,0.0,0.00235017626321965,-0.004444444444444473,0.02201070791195714,0.009811320754717023,0.0,0.012513034410844837,0.02145328719723194,0.0,0.0,0.0,0.0
5/25/16,0.002043109612830829,0.0,0.0,-0.0052168576104746345,0.004284694120447519,0.010432190760059745,0.0,0.024017697250605652,0.0,0.0,0.003073286052009516,0.0,0.008206330597889888,-0.002678571428571419,0.011641443538998875,0.002989536621823552,0.0,0.005149330587023604,0.0027100271002711285,0.0,0.0,0.0,-0.0008764241893075564
5/26/16,0.007238250586196315,0.0009765625,0.0,0.004010282776349516,0.0037923678596825106,0.001474926253687281,0.0,-0.0038061927785206784,0.0,0.0,0.0021211407023333795,0.0,0.0023255813953488857,0.0008952551477170445,-0.008630609896432606,0.0029806259314457684,0.0,0.0030737704918031294,0.002027027027027062,0.0,0.0,0.0,0.0008771929824560321
5/27/16,-0.00546558704453437,0.0,0.0,-0.0008193363375665896,0.0027744982290436315,0.016200294550809957,0.0,0.011358942585708354,0.0,0.0,0.005174035747883332,0.0,0.0011600928074246841,-0.0008944543828264262,0.011027278003482355,0.003714710252600284,0.0,0.01532175689479054,0.004045853000674393,0.0,0.0,0.0,-0.0008764241893075564
5/28/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/29/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/30/16,0.0,0.0009756097560975618,0.0,-0.0007175071750717965,0.0,-0.0014492753623189802,0.0,0.007249336328364331,0.0,0.0,0.0014038371548898976,0.0,0.0,-0.0017905102954342,0.0,0.0,0.0,0.005030181086519203,0.0,0.0,0.0,0.0,0.0008771929824560321
